22020 22 3268 1 1 0 0 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 
22021 22 4825 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 
22022 22 2249 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 
22023 22 5566 0 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 
22024 22 2701 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 
22025 22 5770 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 
22026 22 5099 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22027 22 4620 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 1 
22028 22 7172 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22029 22 4205 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 0 1 1 1 1 0 
22030 22 1931 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 
22031 22 5823 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 
22032 22 5553 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 
22033 22 1283 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 
22034 22 3137 0 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 
22035 22 4162 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
22036 22 5314 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22037 22 2693 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 1 
22038 22 5371 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 
22039 22 5937 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22040 22 3240 1 1 1 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 1 
22041 22 4629 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 0 
22042 22 4558 1 1 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
22043 22 2030 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 
22044 22 4634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22045 22 6243 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22046 22 4920 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22047 22 4865 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22048 22 2542 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 0 
22049 22 5378 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22050 22 4780 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 
22051 22 3216 0 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 
22052 22 3375 1 0 0 1 1 1 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 1 
22053 22 3329 0 1 0 1 1 1 1 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0 
22054 22 5039 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 1 
22055 22 4475 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 0 1 1 1 0 
22056 22 5105 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
22057 22 2010 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 0 
22058 22 5306 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
22059 22 5573 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 
22060 22 4532 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 
22061 22 3901 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 
22062 22 5115 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
22063 22 5283 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22064 22 3337 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1 1 0 
22065 22 5194 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
22066 22 2227 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 
22067 22 5376 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 0 1 
22068 22 4802 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22069 22 4967 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 
22070 22 1801 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 
22071 22 4340 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 
22072 22 4945 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22073 22 5274 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
22074 22 3777 1 0 0 0 1 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0 1 
22075 22 5444 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 
22076 22 5143 1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 1 0 1 1 1 1 1 
22077 22 3030 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1 0 0 1 0 
22078 22 6529 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
22079 22 3123 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 1 
22080 22 3789 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 
22081 22 4657 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 
22082 22 3350 0 0 1 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 
22083 22 4437 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 1 
22084 22 2470 0 1 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 
22085 22 6113 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22086 22 4826 1 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 
22087 22 4976 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
22088 22 4152 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
22089 22 428 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
22090 22 2399 0 1 1 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 
22091 22 2890 1 0 1 1 0 0 0 0 1 0 0 1 1 1 0 1 0 1 1 0 1 0 
22092 22 1518 0 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 
22093 22 2063 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 1 
22094 22 6268 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
22095 22 6716 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
22096 22 5190 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22097 22 4978 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
22098 22 4515 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 
22099 22 2326 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 
22100 22 2703 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 0 
22101 22 3841 0 0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 0 0 0 0 1 
22102 22 5057 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 
22103 22 2197 1 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 
22104 22 5930 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22105 22 2906 0 1 1 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 
22106 22 2461 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 
22107 22 4548 1 0 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 
22108 22 4961 1 1 1 1 1 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 
22109 22 5253 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 
22110 22 6332 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
22111 22 4755 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 
22112 22 5229 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 
22113 22 5832 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
22114 22 3168 1 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 1 0 0 0 0 0 
22115 22 5345 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 
22116 22 4436 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
22117 22 3810 0 1 1 0 1 0 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 
22118 22 5458 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 
22119 22 6137 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
22120 22 5126 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 
22121 22 6526 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22122 22 1906 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 
22123 22 4246 1 0 1 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1 0 
22124 22 4725 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1 1 
22125 22 4420 1 1 1 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 
22126 22 6067 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
22127 22 4398 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 0 1 1 
22128 22 3634 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 0 0 
22129 22 4469 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 
22130 22 6519 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22131 22 1904 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 
22132 22 3326 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 
22133 22 3894 0 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 0 1 1 
22134 22 5388 0 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 
22135 22 4768 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 
22136 22 4890 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 
22137 22 5149 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 
22138 22 3979 1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 1 1 
22139 22 3524 0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 
22140 22 5109 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 
22141 22 5666 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22142 22 6735 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
22143 22 3645 0 0 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 
22144 22 4683 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 
22145 22 3920 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 1 1 0 0 0 1 
22146 22 3111 1 1 1 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 1 1 
22147 22 4557 0 1 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 
22148 22 4267 0 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 
22149 22 2356 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 
22150 22 2496 1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 
22151 22 5208 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
22152 22 4309 1 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
22153 22 5422 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
22154 22 4807 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 1 0 
22155 22 4296 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
22156 22 5801 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 
22157 22 1562 0 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 
22158 22 2821 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 
22159 22 3902 0 0 1 0 0 0 0 1 0 1 1 1 1 0 1 0 1 0 1 1 1 0 
22160 22 4085 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 
22161 22 6205 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 
22162 22 5428 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22163 22 1550 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 
22164 22 5713 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 1 
22165 22 5017 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 0 1 1 1 
22166 22 3354 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 0 1 0 0 
22167 22 3281 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 
22168 22 2205 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 
22169 22 3299 0 1 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 1 1 
22170 22 886 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 
22171 22 5603 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 
22172 22 3605 0 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 
22173 22 5272 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 
22174 22 5590 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 
22175 22 4079 0 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 0 1 1 1 0 1 
22176 22 4361 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1 1 
22177 22 5070 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 
22178 22 1743 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 
22179 22 6260 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
22180 22 5803 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
22181 22 4105 1 1 1 1 0 0 1 0 1 0 1 0 0 1 1 1 1 1 0 1 0 1 
22182 22 4283 1 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 0 1 0 1 1 1 
22183 22 5405 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 1 1 0 0 0 0 1 
22184 22 5680 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 
22185 22 4038 1 1 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 
22186 22 1459 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 
22187 22 4185 1 0 0 0 1 0 1 0 0 1 1 0 1 1 1 1 0 1 1 1 1 0 
22188 22 3818 0 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 1 1 
22189 22 6447 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22190 22 3498 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 1 1 1 
22191 22 2696 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 
22192 22 4663 1 1 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 0 0 
22193 22 3041 1 1 1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 
22194 22 2787 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 1 
22195 22 4456 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 
22196 22 3072 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 1 1 
22197 22 2446 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 
22198 22 2463 1 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 
22199 22 5058 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 0 1 
22200 22 5138 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
22201 22 1744 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 
22202 22 5306 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 
22203 22 4249 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 
22204 22 3859 0 1 0 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 
22205 22 6120 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 
22206 22 2667 0 1 0 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 
22207 22 5188 0 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 
22208 22 5867 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 
22209 22 4748 1 0 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 
22210 22 4796 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 0 0 
22211 22 5657 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 
22212 22 5005 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 
22213 22 3427 0 0 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 
22214 22 4745 0 0 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 
22215 22 5364 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
22216 22 1726 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 
22217 22 4682 1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 
22218 22 4796 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 1 
22219 22 2795 0 0 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 
22220 22 2640 0 1 0 1 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 
22221 22 3766 0 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 
22222 22 4060 1 0 0 1 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 1 0 0 
22223 22 3847 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 
22224 22 4693 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 
22225 22 2258 0 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 
22226 22 1878 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 
22227 22 4439 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 
22228 22 3598 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 
22229 22 5779 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
22230 22 2320 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 0 0 
22231 22 4319 1 1 0 1 0 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 0 0 
22232 22 4735 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
22233 22 4836 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 
22234 22 5877 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
22235 22 5865 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
22236 22 5115 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 
22237 22 3101 1 0 1 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 
22238 22 5808 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
22239 22 2363 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 1 1 0 
22240 22 3966 0 1 0 1 1 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 
22241 22 3796 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 0 1 1 1 1 0 1 
22242 22 2955 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 0 1 0 
22243 22 2484 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 
22244 22 2148 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 
22245 22 4208 1 0 1 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 1 1 1 1 
22246 22 4255 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 
22247 22 2346 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 
22248 22 4359 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 
22249 22 5490 0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 
22250 22 5878 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 
22251 22 1509 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 
22252 22 4006 1 0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 
22253 22 4093 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22254 22 4091 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 
22255 22 3052 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 
22256 22 4212 0 1 0 1 1 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 1 0 
22257 22 3452 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 
22258 22 5358 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
22259 22 5745 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
22260 22 1683 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 
22261 22 5548 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 
22262 22 3686 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 1 0 0 1 0 1 
22263 22 4473 1 1 0 1 0 0 1 1 1 1 1 0 0 1 0 0 0 0 1 0 1 1 
22264 22 4036 1 1 0 1 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 0 
