15059 15 3024 1 0 0 1 1 0 0 1 0 1 1 1 1 0 1 
15060 15 3304 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
15061 15 1497 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 
15062 15 1157 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 
15063 15 2160 1 1 1 1 0 1 0 0 1 0 0 0 1 0 0 
15064 15 2588 1 0 0 1 0 1 1 0 1 0 1 1 1 1 0 
15065 15 2783 1 0 1 1 0 1 1 0 0 1 0 1 0 1 0 
15066 15 2848 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
15067 15 3596 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15068 15 2175 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 
15069 15 4751 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15070 15 1770 1 0 0 1 0 0 1 1 1 0 1 0 1 0 0 
15071 15 3891 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 
15072 15 1500 0 0 1 0 1 0 0 0 0 1 1 0 0 1 1 
15073 15 2588 1 1 1 1 0 0 1 1 0 0 0 0 0 0 1 
15074 15 2446 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 
15075 15 3922 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
15076 15 4323 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15077 15 2698 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
15078 15 1909 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 
15079 15 3692 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
15080 15 3618 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15081 15 2371 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 
15082 15 1218 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 
15083 15 3950 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
15084 15 1045 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 
15085 15 3005 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 
15086 15 1283 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 
15087 15 1846 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 
15088 15 3246 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15089 15 1929 0 1 0 0 1 1 0 0 1 1 0 0 0 1 1 
15090 15 3325 1 1 0 1 1 1 1 0 0 1 1 0 1 0 1 
15091 15 792 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 
15092 15 3197 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
15093 15 3668 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
15094 15 2504 1 0 0 1 1 0 0 0 0 0 0 1 0 1 1 
15095 15 4009 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15096 15 4019 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 
15097 15 3587 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 
15098 15 2563 0 1 1 1 0 1 1 0 1 1 1 1 1 1 0 
15099 15 2660 0 1 1 1 0 1 0 1 1 1 1 0 1 0 0 
15100 15 2138 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1 
15101 15 2972 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 
15102 15 3653 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
15103 15 2775 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 
15104 15 4088 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15105 15 1447 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 
15106 15 2963 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 
15107 15 4717 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15108 15 3394 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 
15109 15 2684 0 1 1 1 1 1 0 1 0 0 1 1 1 0 0 
15110 15 2631 0 0 1 0 1 1 0 1 0 0 1 1 0 1 0 
15111 15 3138 1 1 1 1 1 0 1 1 0 1 0 0 1 1 0 
15112 15 4822 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
15113 15 2875 1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 
15114 15 3439 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 
15115 15 2473 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 
15116 15 2032 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 
15117 15 3275 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 
15118 15 1525 0 1 0 1 0 0 1 1 1 0 0 1 0 0 0 
15119 15 2513 1 0 0 0 1 0 1 1 1 0 0 0 1 0 1 
15120 15 2642 0 1 1 1 1 0 1 1 0 1 0 1 0 1 0 
15121 15 1532 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 
15122 15 2076 0 0 0 0 1 1 0 1 1 0 1 1 0 1 0 
15123 15 4353 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15124 15 3411 1 0 0 1 0 0 1 1 1 1 1 0 0 1 1 
15125 15 2048 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 
15126 15 3108 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
15127 15 3720 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 
15128 15 2661 1 0 0 1 0 1 1 0 1 1 0 1 0 1 1 
15129 15 2081 1 1 0 1 1 0 1 0 0 0 0 0 1 0 0 
15130 15 3976 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15131 15 1101 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 
15132 15 3122 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 
15133 15 2655 1 0 1 0 1 0 1 0 1 1 1 1 1 0 1 
15134 15 1637 0 0 1 0 0 0 0 0 1 1 1 0 0 0 1 
15135 15 3205 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 
15136 15 4111 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 
15137 15 3876 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 
15138 15 2658 1 0 0 0 0 0 1 1 0 1 1 1 1 1 1 
15139 15 3376 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15140 15 919 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 
15141 15 3436 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 
15142 15 1348 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 
15143 15 2642 0 0 0 1 1 0 1 1 1 1 0 0 1 1 0 
15144 15 3348 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 
15145 15 1356 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 
15146 15 1358 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 
15147 15 2774 0 1 1 1 0 0 0 0 1 1 1 0 1 1 1 
15148 15 2684 1 0 1 1 1 1 0 1 0 0 1 1 0 1 1 
15149 15 2379 0 0 0 1 1 1 0 1 0 0 0 0 0 1 1 
15150 15 3288 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
15151 15 4307 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
15152 15 2317 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 
15153 15 3421 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 
15154 15 2091 1 1 1 0 0 1 1 0 0 0 1 1 1 1 0 
15155 15 1962 0 1 0 0 1 1 1 0 0 0 0 0 0 1 1 
15156 15 876 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 
15157 15 4286 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 
15158 15 2794 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 
15159 15 3111 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 
15160 15 3428 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 
15161 15 2692 1 0 1 0 0 0 1 1 0 1 1 1 1 1 0 
15162 15 2345 1 0 1 0 0 0 0 1 1 0 1 1 0 1 1 
15163 15 2567 0 0 1 0 1 1 1 0 1 0 1 1 1 0 1 
15164 15 3744 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 
15165 15 2981 1 0 1 0 1 1 0 1 1 0 1 1 0 0 1 
15166 15 1326 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 
15167 15 2918 1 0 1 1 1 1 1 0 1 1 1 0 1 0 1 
15168 15 2514 1 1 1 1 0 1 0 1 0 1 0 1 0 0 1 
15169 15 4252 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 
15170 15 4069 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 
15171 15 2875 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0 
15172 15 3512 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 
15173 15 2828 0 1 0 0 0 1 1 1 0 1 0 0 1 1 1 
15174 15 3983 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15175 15 4632 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15176 15 3434 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
15177 15 3660 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 
15178 15 2483 1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 
15179 15 2091 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 
15180 15 1696 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 
15181 15 3520 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 
15182 15 1617 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 
15183 15 3004 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15184 15 3398 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 
15185 15 3027 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 
15186 15 2507 0 1 1 0 1 1 0 1 0 1 0 0 1 0 1 
15187 15 3624 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
15188 15 4638 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
15189 15 1768 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 
15190 15 1218 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 
15191 15 3811 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 
15192 15 3157 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
15193 15 1787 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 
15194 15 2741 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 
15195 15 2065 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 
15196 15 2566 0 0 1 0 0 0 1 1 0 1 1 1 0 1 1 
15197 15 4038 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 
15198 15 2190 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 
15199 15 3313 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 
15200 15 2592 1 1 0 1 1 1 1 1 1 1 0 1 1 1 0 
15201 15 3159 0 1 1 0 1 0 1 1 1 0 1 1 0 0 1 
15202 15 2762 1 1 1 1 0 0 1 1 1 0 1 1 0 0 0 
15203 15 2549 0 0 1 0 0 1 0 1 1 0 1 1 1 1 0 
15204 15 2987 0 1 1 0 1 0 1 1 1 1 1 1 0 1 1 
15205 15 3999 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 
15206 15 5098 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15207 15 2400 0 1 0 0 1 1 0 1 0 1 1 1 1 1 1 
15208 15 1917 0 1 0 0 0 0 0 1 1 1 1 0 1 1 0 
15209 15 2971 1 1 1 1 0 0 0 1 0 1 1 1 1 0 1 
15210 15 1776 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 
15211 15 3579 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0 
15212 15 2318 0 0 0 1 1 1 0 0 1 0 0 0 1 1 1 
15213 15 3491 1 1 1 0 1 0 1 1 1 0 0 1 1 1 1 
15214 15 1220 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 
15215 15 3986 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 
15216 15 2801 0 0 0 1 0 1 1 1 1 1 1 0 1 1 0 
15217 15 3612 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 
15218 15 2478 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 
15219 15 3751 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 
15220 15 2974 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 
15221 15 3867 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15222 15 1466 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 
15223 15 3760 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15224 15 1966 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 
15225 15 2170 0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 
15226 15 3952 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 
15227 15 3060 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 
15228 15 1469 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 
15229 15 3913 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15230 15 2923 1 0 1 1 1 1 1 1 0 1 1 0 0 1 0 
15231 15 3981 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 
15232 15 1907 1 0 0 0 0 0 1 0 1 0 1 1 1 0 0 
15233 15 3518 1 1 0 1 0 0 1 0 1 1 1 1 1 1 1 
15234 15 2035 0 1 1 1 0 0 0 0 1 0 1 0 0 0 1 
15235 15 2949 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 
15236 15 3308 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 
15237 15 3346 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 
15238 15 1573 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 
15239 15 3937 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
15240 15 2721 1 0 0 0 1 1 1 0 0 1 0 1 1 0 0 
15241 15 3297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15242 15 3145 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
15243 15 2099 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 
15244 15 2829 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 
15245 15 4285 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15246 15 2528 0 1 1 1 0 1 0 0 1 0 1 1 1 0 0 
15247 15 3208 0 1 0 1 1 1 1 1 1 0 1 0 1 1 1 
15248 15 1161 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 
15249 15 1945 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 
15250 15 919 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 
15251 15 1429 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 
15252 15 3311 0 1 1 1 1 0 1 0 1 0 1 1 0 1 0 
15253 15 1787 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 
15254 15 2468 0 0 1 1 1 1 1 1 0 0 0 1 1 0 0 
15255 15 2036 1 1 0 0 0 0 0 1 1 0 1 0 1 0 1 
15256 15 3625 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15257 15 2332 0 1 0 0 0 1 0 0 0 1 1 0 1 0 1 
15258 15 1605 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 
15259 15 3155 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 
15260 15 2649 1 1 1 1 0 1 0 0 1 1 0 1 0 0 0 
15261 15 3249 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 
15262 15 4058 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 
15263 15 2198 0 0 1 1 1 0 0 0 1 0 1 0 0 1 1 
15264 15 2337 1 0 1 1 0 0 1 0 0 1 1 0 1 1 0 
15265 15 2751 0 1 0 0 1 1 0 1 0 0 1 1 1 1 1 
15266 15 3075 1 1 1 0 0 0 1 0 1 0 1 1 1 1 1 
15267 15 2789 1 1 0 0 0 1 0 1 1 1 1 0 1 1 0 
15268 15 2939 0 1 0 1 1 1 0 0 1 0 1 0 1 1 1 
15269 15 4276 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15270 15 2852 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 
15271 15 3427 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15272 15 1067 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 
15273 15 1293 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 
15274 15 4017 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
15275 15 2734 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0 
15276 15 3527 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 
15277 15 3583 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 
15278 15 1865 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 
15279 15 2247 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 
15280 15 1606 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0 
15281 15 2312 1 0 1 0 1 1 0 0 1 0 0 1 0 0 0 
15282 15 2462 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 
15283 15 2882 1 1 0 1 0 1 1 1 0 0 0 1 1 0 0 
15284 15 4045 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15285 15 3918 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 
15286 15 3198 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
15287 15 1764 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 
15288 15 2022 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 
15289 15 3382 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 
15290 15 1197 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 
15291 15 3891 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
15292 15 2262 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 
15293 15 2807 1 0 0 1 1 1 1 1 0 1 0 1 1 1 0 
15294 15 3236 0 0 1 1 1 1 0 0 1 1 1 1 1 1 0 
15295 15 1752 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 
15296 15 2151 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 
15297 15 4673 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
15298 15 761 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 
15299 15 1804 1 1 1 0 0 0 0 0 0 1 1 0 1 0 1 
15300 15 2340 1 0 0 1 1 1 0 1 0 0 1 0 1 1 0 
15301 15 1861 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 
15302 15 3596 1 1 1 1 0 1 1 1 0 0 0 1 1 1 0 
15303 15 1660 0 1 1 0 1 1 0 0 0 1 0 0 0 1 0 
15304 15 2939 1 1 1 0 0 1 1 1 1 0 1 1 1 0 1 
15305 15 1836 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 
15306 15 2366 0 1 1 1 1 1 0 0 1 0 0 1 0 1 0 
15307 15 3870 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15308 15 1847 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 
15309 15 2456 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 
15310 15 3036 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 
15311 15 2946 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
15312 15 3794 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 
15313 15 4089 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15314 15 3140 1 1 0 1 0 0 1 1 1 0 0 1 1 0 1 
15315 15 2790 0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 
15316 15 3519 1 0 1 1 0 1 1 1 1 1 0 1 0 0 1 
15317 15 2563 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 
15318 15 1687 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 
15319 15 1090 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 
15320 15 621 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 
15321 15 3016 1 0 0 1 1 1 1 1 0 0 1 0 1 0 1 
15322 15 1977 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 
15323 15 2558 0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 
15324 15 3159 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 
15325 15 3538 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 
15326 15 2641 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 
15327 15 460 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 
15328 15 2483 0 0 1 1 1 0 1 0 1 1 0 0 1 0 0 
15329 15 2237 0 1 0 1 1 1 1 1 1 1 0 0 0 1 1 
15330 15 3533 0 1 0 0 1 1 1 1 1 1 0 0 1 1 0 
15331 15 4959 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15332 15 1179 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 
15333 15 539 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 
15334 15 2598 1 0 1 0 0 0 1 0 0 1 1 0 1 1 0 
15335 15 3314 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15336 15 948 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 
15337 15 2440 1 1 1 0 0 1 0 0 0 1 1 0 0 1 0 
15338 15 2593 0 0 1 0 1 1 1 0 0 1 1 0 0 1 1 
15339 15 2969 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 
15340 15 1969 0 0 1 1 1 1 1 0 1 0 0 0 1 0 0 
15341 15 1237 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 
15342 15 2404 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 
15343 15 2971 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
15344 15 3278 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
15345 15 2492 0 1 0 1 0 1 1 1 1 0 0 1 1 1 0 
15346 15 3636 1 1 0 0 1 1 1 0 1 0 1 0 0 1 1 
15347 15 1181 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 
15348 15 1367 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 
15349 15 1714 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 
15350 15 3797 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15351 15 3213 1 0 1 0 1 1 1 0 0 1 0 1 1 0 1 
15352 15 2252 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 
15353 15 2725 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 
15354 15 3435 1 1 1 0 1 0 1 1 0 1 1 1 1 1 0 
15355 15 3571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
15356 15 2958 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 
15357 15 3784 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
15358 15 3136 0 1 0 1 1 1 1 0 1 1 1 1 1 1 0 
15359 15 2946 1 1 1 0 0 1 1 0 0 1 0 0 1 0 1 
