20024 20 3050 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 1 1 1 0 
20025 20 3052 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 0 0 1 1 0 
20026 20 5212 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20027 20 5625 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20028 20 4314 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20029 20 6006 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20030 20 4116 0 0 1 0 0 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 
20031 20 2045 1 0 1 1 0 1 0 0 1 1 0 1 0 0 0 0 0 1 0 0 
20032 20 3100 1 0 0 1 1 1 0 1 0 0 0 0 1 0 1 1 0 0 1 1 
20033 20 3763 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 0 0 1 1 
20034 20 4721 0 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 
20035 20 4886 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20036 20 3094 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
20037 20 4384 0 1 1 0 1 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 
20038 20 3902 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
20039 20 3120 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20040 20 5402 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 
20041 20 3778 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 1 0 1 1 
20042 20 4333 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 0 1 1 1 1 
20043 20 4214 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 0 
20044 20 4026 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
20045 20 4884 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 
20046 20 4302 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
20047 20 4094 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 
20048 20 3783 0 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 
20049 20 3688 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 1 
20050 20 1872 0 0 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 0 0 0 
20051 20 4207 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 
20052 20 2278 0 1 0 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 1 
20053 20 4847 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 
20054 20 3680 0 1 0 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 
20055 20 3722 1 0 0 1 0 0 1 1 0 1 1 1 1 0 0 1 0 0 0 0 
20056 20 4585 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 
20057 20 4520 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 1 
20058 20 3835 1 1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 0 0 1 0 
20059 20 3584 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 
20060 20 3664 0 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 1 1 
20061 20 4568 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 
20062 20 2415 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 
20063 20 5383 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20064 20 1909 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 
20065 20 5643 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20066 20 3581 0 1 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 1 1 
20067 20 1434 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 
20068 20 2914 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0 
20069 20 3558 0 0 1 1 0 0 1 1 0 1 0 0 1 1 1 0 1 1 1 1 
20070 20 4484 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20071 20 3792 1 1 1 1 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 
20072 20 4109 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20073 20 4581 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 
20074 20 4176 0 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 
20075 20 4104 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 
20076 20 4085 1 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1 
20077 20 3718 0 0 1 0 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 
20078 20 6023 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
20079 20 4735 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
20080 20 2634 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 0 
20081 20 3859 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 
20082 20 2007 0 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 
20083 20 3684 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 0 
20084 20 5791 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20085 20 2938 0 1 1 1 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 
20086 20 5204 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
20087 20 4078 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 
20088 20 1368 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 
20089 20 4001 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 
20090 20 3865 1 0 1 0 1 0 1 1 1 0 0 0 1 1 0 1 0 0 1 1 
20091 20 1081 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
20092 20 3785 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
20093 20 4701 0 1 1 0 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 
20094 20 4669 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
20095 20 3395 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 
20096 20 3984 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 0 
20097 20 2584 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 
20098 20 3087 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 1 
20099 20 3316 1 1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 1 
20100 20 3562 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 
20101 20 4210 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20102 20 5078 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 
20103 20 4783 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
20104 20 3186 0 1 1 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 
20105 20 1119 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 
20106 20 1461 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1 
20107 20 1541 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 
20108 20 3661 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 
20109 20 4592 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
20110 20 2538 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 1 1 1 1 0 
20111 20 4773 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
20112 20 4817 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 
20113 20 2339 0 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 
20114 20 4374 1 0 0 1 0 1 1 1 0 1 0 1 1 0 1 1 0 0 1 1 
20115 20 4462 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 1 
20116 20 3635 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 
20117 20 2978 1 1 0 0 0 0 1 1 0 0 1 0 1 1 1 1 0 1 0 1 
20118 20 2241 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 1 
20119 20 5710 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
20120 20 2316 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 0 
20121 20 4704 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 0 
20122 20 4703 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 
20123 20 4059 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 0 
20124 20 1322 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 
20125 20 4772 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 
20126 20 4416 0 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 
20127 20 4143 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 
20128 20 4045 1 0 1 1 1 0 1 1 1 0 0 0 0 0 1 0 1 1 1 1 
20129 20 2849 0 1 0 1 0 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 
20130 20 6070 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20131 20 2897 1 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 
20132 20 4289 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 0 
20133 20 5137 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 
20134 20 2672 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 
20135 20 1445 0 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 
20136 20 2231 0 1 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 0 
20137 20 4816 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20138 20 5117 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 
20139 20 3952 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 
20140 20 2207 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 
20141 20 1847 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 
20142 20 5202 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20143 20 2499 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 
20144 20 5636 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20145 20 4911 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 
20146 20 1996 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 
20147 20 3445 0 1 1 0 0 1 1 1 1 0 1 0 0 1 1 0 1 0 0 1 
20148 20 3034 1 0 0 0 1 1 0 1 1 0 0 1 0 0 0 1 1 0 1 0 
20149 20 2892 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 
20150 20 4372 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20151 20 4924 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20152 20 5146 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 
20153 20 3828 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 0 
20154 20 4982 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 
20155 20 2216 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 
20156 20 3063 0 0 0 1 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 
20157 20 2450 1 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 1 
20158 20 4420 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 
20159 20 4719 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 
20160 20 2522 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 
20161 20 3798 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1 1 
20162 20 1617 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 
20163 20 3132 1 0 0 0 1 1 0 0 1 1 1 1 1 0 1 0 1 0 0 0 
20164 20 4156 1 1 0 1 0 0 0 1 1 1 1 1 1 0 0 1 0 1 1 1 
20165 20 1633 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 
20166 20 3603 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 0 0 
20167 20 3785 1 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 1 
20168 20 3321 0 1 1 0 0 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 
20169 20 3832 1 0 1 0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 
20170 20 1279 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 
20171 20 1318 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 
20172 20 5196 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 
20173 20 2216 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 
20174 20 3613 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 0 1 1 
20175 20 5969 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
20176 20 4731 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 
20177 20 4673 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 1 
20178 20 4749 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 
20179 20 4628 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 0 
20180 20 3244 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 
20181 20 3886 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0 1 
20182 20 4629 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 
20183 20 4501 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
20184 20 4147 1 0 1 1 1 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 
20185 20 1707 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 
20186 20 4443 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 
20187 20 5386 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20188 20 3551 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
20189 20 2646 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 1 
20190 20 3885 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 
20191 20 1911 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 
20192 20 3771 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 0 
20193 20 4638 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 
20194 20 2387 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 1 
20195 20 2172 0 1 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 1 
20196 20 3927 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
20197 20 4392 1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 0 0 1 0 
20198 20 5594 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 
20199 20 3282 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 
20200 20 4894 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20201 20 4028 1 0 0 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 
20202 20 3341 1 1 0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 
20203 20 3399 1 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 
20204 20 2887 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 
20205 20 3371 0 0 1 1 1 0 0 1 0 1 0 0 1 1 0 1 1 1 1 0 
20206 20 3696 1 1 1 0 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 1 
20207 20 1808 1 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 
20208 20 2244 1 0 0 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 
20209 20 3582 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 
20210 20 5639 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20211 20 5704 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20212 20 4133 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20213 20 4121 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 0 
20214 20 3685 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 0 1 1 
20215 20 4766 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 
20216 20 1702 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 
20217 20 5859 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20218 20 3934 0 0 1 0 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 
20219 20 4776 1 1 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 
20220 20 4176 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1 0 
20221 20 4379 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 
20222 20 3120 0 0 0 1 0 0 1 1 1 1 1 0 0 1 1 1 0 0 0 1 
20223 20 4652 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 
20224 20 2714 0 1 1 1 1 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 
20225 20 4154 1 0 0 1 1 1 1 0 1 1 0 1 0 1 0 0 0 0 1 1 
20226 20 2667 0 1 0 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 1 1 
20227 20 4023 1 0 0 1 0 0 1 0 1 1 1 1 1 1 0 0 0 1 1 0 
20228 20 4560 1 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 0 1 1 1 
20229 20 5134 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 
20230 20 3621 0 0 1 1 1 0 0 1 1 0 0 1 1 1 1 0 1 0 1 1 
20231 20 4212 1 1 1 1 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 
20232 20 4457 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 
20233 20 5197 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 
20234 20 2221 0 0 0 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 
20235 20 1316 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 
20236 20 5364 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 
20237 20 4089 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 0 0 0 1 
20238 20 4201 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 1 0 1 1 1 
20239 20 3218 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 0 0 
20240 20 3892 0 1 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 0 1 0 
20241 20 3638 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 0 
20242 20 3360 0 0 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 0 1 
20243 20 3429 1 0 1 1 1 1 1 0 0 1 0 1 1 1 0 0 0 1 0 0 
20244 20 2820 1 1 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 0 0 
20245 20 1708 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 
20246 20 3846 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 
20247 20 2125 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 1 0 0 0 0 
20248 20 4377 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 0 
20249 20 3102 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 
20250 20 6525 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 
20251 20 4054 0 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 1 
20252 20 2162 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 
20253 20 1130 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 
20254 20 934 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 
20255 20 4506 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 
20256 20 4585 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 
20257 20 5182 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20258 20 4496 0 0 0 1 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1 1 
20259 20 4011 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
20260 20 4911 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 0 1 1 0 
20261 20 4544 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 
20262 20 1662 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 
20263 20 4735 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
20264 20 3741 0 0 1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 
20265 20 5453 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20266 20 4169 1 0 1 1 0 0 1 1 1 0 0 0 1 0 1 1 1 1 0 1 
20267 20 4362 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 
20268 20 3557 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0 1 1 
20269 20 1592 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 
20270 20 4480 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20271 20 5402 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 
20272 20 4260 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 0 
20273 20 3697 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 0 1 0 0 
20274 20 5396 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20275 20 3944 1 1 1 0 1 0 1 1 1 0 0 1 1 1 0 0 1 1 1 1 
20276 20 5336 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 
20277 20 3474 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 
20278 20 4198 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20279 20 4730 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 0 1 1 
20280 20 4719 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 
20281 20 3026 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 1 0 0 
20282 20 1771 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 
20283 20 2358 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 
20284 20 3970 1 1 0 1 0 1 0 1 0 0 1 0 1 1 1 1 0 1 0 1 
20285 20 4659 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
