5082 5 1256 1 0 1 0 1 
5083 5 413 0 1 0 0 0 
5084 5 1146 1 1 1 1 0 
5085 5 577 1 0 1 1 0 
5086 5 648 0 0 1 0 1 
5087 5 704 1 0 0 1 1 
5088 5 909 0 0 1 1 1 
5089 5 1188 1 1 1 0 1 
5090 5 1493 1 0 1 1 1 
5091 5 941 1 1 1 0 1 
5092 5 802 1 1 0 0 0 
5093 5 1400 1 0 1 1 1 
5094 5 896 1 0 0 1 1 
5095 5 587 0 1 0 1 1 
5096 5 396 0 1 0 0 0 
5097 5 1079 0 1 1 1 1 
5098 5 680 1 0 1 0 1 
5099 5 751 0 0 1 1 1 
5100 5 661 1 0 1 1 0 
5101 5 908 1 0 1 0 1 
5102 5 848 1 1 0 1 1 
5103 5 640 1 1 1 0 1 
5104 5 590 0 1 1 1 0 
5105 5 1252 1 1 0 1 0 
5106 5 875 1 1 1 1 1 
5107 5 926 0 1 0 1 1 
5108 5 534 0 0 1 1 0 
5109 5 1108 1 1 1 0 1 
5110 5 549 1 0 1 0 0 
5111 5 472 0 0 1 0 0 
5112 5 850 0 0 1 1 0 
5113 5 1208 0 1 1 1 1 
5114 5 1648 0 1 1 1 1 
5115 5 1178 0 1 0 1 1 
5116 5 381 0 0 0 1 0 
5117 5 912 1 1 1 1 1 
5118 5 601 1 1 1 1 1 
5119 5 1163 1 1 0 1 1 
5120 5 1216 1 1 1 0 1 
5121 5 822 1 0 1 1 0 
5122 5 1492 1 1 1 1 0 
5123 5 1202 1 1 1 1 1 
5124 5 1100 0 1 1 1 1 
5125 5 1864 1 1 1 1 1 
5126 5 777 1 0 1 1 0 
5127 5 1610 0 1 1 1 1 
5128 5 1294 0 1 1 1 1 
5129 5 909 1 1 1 1 1 
5130 5 1320 1 1 1 1 1 
5131 5 1198 1 0 0 1 1 
5132 5 755 1 1 1 1 1 
5133 5 877 1 0 1 1 0 
5134 5 910 1 1 1 1 0 
5135 5 561 0 1 0 1 0 
5136 5 769 1 1 1 1 1 
5137 5 690 1 0 0 1 0 
5138 5 689 1 1 1 1 1 
5139 5 1086 1 1 1 1 1 
5140 5 822 1 0 1 0 1 
5141 5 986 1 1 1 0 1 
5142 5 852 1 1 1 1 1 
5143 5 849 1 1 1 0 1 
5144 5 1140 1 1 1 0 1 
5145 5 594 1 1 0 1 1 
5146 5 502 1 0 1 0 1 
5147 5 1127 1 0 1 1 1 
5148 5 1170 1 1 0 1 0 
5149 5 784 1 1 0 0 1 
5150 5 480 0 0 1 0 0 
5151 5 952 1 1 0 1 0 
5152 5 1215 1 0 1 1 1 
5153 5 1213 1 0 1 1 1 
5154 5 1177 1 1 1 1 1 
5155 5 910 0 1 1 1 1 
5156 5 550 1 0 0 0 1 
5157 5 1149 1 1 0 1 1 
5158 5 1195 0 1 1 1 1 
5159 5 1558 1 1 1 1 1 
5160 5 1166 1 0 1 1 1 
5161 5 1372 1 1 1 0 1 
5162 5 747 0 0 1 1 0 
5163 5 331 0 1 1 0 1 
5164 5 864 1 1 1 1 0 
5165 5 1051 0 1 0 1 1 
5166 5 1062 1 1 0 0 1 
5167 5 1005 1 1 1 1 1 
5168 5 733 1 0 1 0 1 
5169 5 392 0 0 1 0 1 
5170 5 620 0 1 1 0 1 
5171 5 736 1 0 1 0 0 
5172 5 1103 1 0 1 1 1 
5173 5 837 1 0 1 1 1 
5174 5 346 0 0 0 1 0 
5175 5 848 1 1 0 0 1 
5176 5 481 0 0 0 1 0 
5177 5 749 1 1 1 1 1 
5178 5 783 1 1 0 1 0 
5179 5 743 0 0 0 1 1 
5180 5 959 1 0 1 1 1 
5181 5 816 1 0 1 0 0 
5182 5 678 0 0 1 1 0 
5183 5 841 1 1 1 0 0 
5184 5 818 0 1 1 1 1 
5185 5 807 1 0 0 1 1 
5186 5 895 1 1 1 1 0 
5187 5 1441 1 1 1 1 1 
5188 5 508 1 0 0 0 1 
5189 5 953 1 0 1 0 1 
5190 5 439 0 0 1 1 1 
5191 5 1103 1 0 1 1 0 
5192 5 744 0 0 0 1 1 
5193 5 1360 1 1 1 0 0 
5194 5 1232 1 1 0 1 1 
5195 5 1343 1 1 1 1 1 
5196 5 1397 1 1 1 1 1 
5197 5 642 1 1 1 1 1 
5198 5 491 0 0 0 0 1 
5199 5 962 1 1 0 1 1 
5200 5 702 0 0 1 1 1 
5201 5 1066 1 1 1 1 1 
5202 5 660 0 1 1 1 1 
5203 5 1008 1 1 1 1 0 
5204 5 1553 0 1 1 1 1 
5205 5 640 1 1 0 0 0 
5206 5 1551 1 1 1 1 1 
5207 5 950 1 0 1 1 1 
5208 5 841 1 0 1 0 0 
5209 5 940 0 0 1 1 1 
5210 5 1558 1 1 1 1 1 
5211 5 1088 1 1 1 1 1 
5212 5 1309 0 1 1 1 1 
5213 5 1072 0 1 1 1 1 
5214 5 1353 1 1 1 1 0 
5215 5 899 1 0 0 1 1 
5216 5 1078 1 0 0 1 1 
5217 5 842 1 1 1 1 1 
5218 5 1447 1 1 1 1 1 
5219 5 729 1 1 1 1 1 
5220 5 810 1 0 0 0 1 
5221 5 328 0 1 0 0 0 
5222 5 1161 1 0 1 1 1 
5223 5 1293 0 1 1 1 1 
5224 5 1433 0 1 1 1 1 
5225 5 792 0 0 1 1 0 
5226 5 804 1 1 0 1 0 
5227 5 494 0 1 0 1 0 
5228 5 813 0 1 0 1 1 
5229 5 827 0 0 0 1 1 
5230 5 1477 1 1 1 0 1 
5231 5 1248 1 1 0 1 1 
5232 5 880 1 0 1 1 0 
5233 5 1114 0 1 1 0 1 
5234 5 945 0 1 0 1 1 
5235 5 1260 0 1 1 0 1 
5236 5 1298 1 1 0 1 0 
5237 5 1342 1 0 1 1 1 
5238 5 720 0 0 1 1 1 
5239 5 1152 1 1 1 1 0 
5240 5 1371 1 1 1 1 1 
5241 5 987 0 1 1 1 0 
5242 5 700 0 1 1 0 1 
5243 5 1161 1 1 1 1 1 
5244 5 1228 1 0 1 1 1 
5245 5 379 0 0 1 0 0 
5246 5 473 1 1 1 0 1 
5247 5 824 0 1 1 0 0 
5248 5 788 1 1 0 1 1 
5249 5 1094 1 1 0 1 1 
5250 5 1186 1 1 0 1 0 
5251 5 905 0 0 1 1 1 
5252 5 696 1 0 0 1 0 
5253 5 489 0 0 0 1 0 
5254 5 901 0 1 1 1 0 
5255 5 1160 1 0 1 1 1 
5256 5 872 1 0 1 1 0 
5257 5 502 1 0 1 0 1 
5258 5 1303 1 1 1 1 1 
5259 5 634 0 0 0 1 1 
5260 5 963 1 1 0 1 1 
5261 5 828 1 1 1 1 1 
5262 5 1239 1 1 1 1 0 
5263 5 265 0 1 0 1 0 
5264 5 855 1 1 1 0 1 
5265 5 1403 1 1 1 1 1 
5266 5 775 0 0 1 1 1 
5267 5 1291 1 1 1 0 1 
5268 5 630 1 0 1 1 1 
5269 5 831 1 1 1 0 0 
5270 5 1556 1 1 1 1 1 
5271 5 1824 1 1 1 1 1 
5272 5 319 1 0 0 0 0 
5273 5 1185 1 0 1 1 0 
5274 5 1531 1 1 1 1 1 
5275 5 984 0 1 0 1 1 
5276 5 1110 1 1 1 1 1 
5277 5 1136 1 0 1 1 0 
5278 5 492 0 0 0 1 0 
5279 5 686 1 0 1 1 0 
5280 5 1188 1 1 0 1 1 
5281 5 1163 1 1 1 1 1 
5282 5 1506 1 1 0 1 1 
5283 5 1302 1 0 1 1 1 
5284 5 1199 1 0 1 1 1 
5285 5 892 1 1 1 0 0 
5286 5 609 1 0 1 0 0 
5287 5 660 0 1 1 0 1 
5288 5 952 0 1 1 1 1 
5289 5 966 1 1 1 1 1 
5290 5 1183 1 1 0 1 1 
5291 5 668 1 0 0 1 1 
5292 5 1520 1 1 0 1 1 
5293 5 866 1 0 0 1 0 
5294 5 508 1 1 1 0 1 
5295 5 470 0 0 1 0 0 
5296 5 618 0 1 1 1 1 
5297 5 396 0 0 1 0 0 
5298 5 857 1 1 1 1 0 
5299 5 1325 1 1 0 1 1 
5300 5 939 0 1 1 1 1 
5301 5 1300 1 1 0 1 0 
5302 5 967 1 1 0 0 1 
5303 5 700 1 1 1 1 1 
5304 5 699 0 1 0 0 1 
5305 5 980 1 0 0 1 1 
5306 5 916 1 1 1 1 0 
5307 5 1172 1 1 1 1 1 
5308 5 1234 1 0 1 1 1 
5309 5 655 1 1 1 1 1 
5310 5 368 0 1 0 0 0 
5311 5 1294 1 1 1 1 1 
5312 5 1496 1 1 1 0 1 
5313 5 994 1 1 1 1 1 
5314 5 858 1 1 1 0 0 
5315 5 262 1 0 1 0 0 
5316 5 1477 1 1 1 0 1 
5317 5 294 0 0 1 0 1 
5318 5 1266 1 1 1 0 1 
5319 5 1150 1 1 0 0 1 
5320 5 1135 1 1 1 1 0 
5321 5 507 1 1 1 0 0 
5322 5 1248 0 1 1 1 1 
5323 5 905 1 0 1 0 0 
5324 5 732 0 1 1 0 1 
5325 5 1471 0 1 1 1 1 
5326 5 864 1 1 1 1 1 
5327 5 304 0 0 0 0 1 
5328 5 639 0 1 1 0 0 
5329 5 1054 1 1 1 1 1 
5330 5 1067 1 1 1 1 0 
5331 5 1271 1 1 1 1 0 
5332 5 708 1 0 0 1 1 
5333 5 1072 1 1 0 1 1 
5334 5 380 1 0 0 0 0 
5335 5 1615 1 1 1 1 1 
5336 5 795 1 0 0 1 1 
5337 5 761 1 1 0 0 0 
5338 5 923 1 0 1 0 1 
5339 5 453 0 0 0 1 0 
5340 5 836 1 0 0 0 1 
5341 5 1192 1 1 1 1 0 
5342 5 305 0 0 0 0 1 
5343 5 952 1 1 1 1 1 
5344 5 459 1 0 0 1 0 
5345 5 1523 1 1 1 1 1 
5346 5 1645 1 1 1 1 0 
5347 5 963 1 0 1 1 1 
5348 5 451 0 0 0 0 1 
5349 5 584 1 0 0 1 0 
5350 5 1445 1 1 1 1 1 
5351 5 903 1 1 1 0 0 
5352 5 1436 1 1 1 1 1 
5353 5 1031 0 1 1 1 1 
5354 5 769 0 1 0 1 1 
5355 5 1088 0 1 0 1 1 
5356 5 1303 1 1 1 0 1 
5357 5 1323 0 1 1 1 1 
5358 5 860 1 1 0 1 1 
5359 5 509 1 1 1 1 1 
5360 5 971 1 1 1 1 1 
5361 5 1003 1 0 1 0 1 
5362 5 414 0 1 0 0 0 
5363 5 385 1 0 0 0 0 
5364 5 997 0 1 1 0 1 
5365 5 887 1 0 0 1 1 
5366 5 1529 1 1 1 1 0 
5367 5 670 0 0 0 1 1 
5368 5 733 1 1 1 1 0 
5369 5 703 1 1 1 1 1 
5370 5 309 0 0 1 0 1 
5371 5 925 0 1 1 1 0 
5372 5 1266 1 1 0 1 1 
5373 5 872 1 1 1 0 1 
5374 5 639 0 1 0 1 0 
5375 5 638 1 0 0 1 0 
5376 5 696 1 1 0 0 1 
5377 5 962 1 0 1 1 1 
5378 5 876 0 0 1 1 0 
5379 5 701 1 1 0 0 1 
5380 5 477 0 1 0 0 0 
5381 5 981 1 1 0 0 1 
5382 5 1143 1 0 1 1 0 
5383 5 1752 1 1 1 1 1 
5384 5 325 1 0 0 0 0 
5385 5 903 0 1 1 0 0 
5386 5 1303 1 1 1 1 0 
5387 5 1297 1 1 1 1 1 
5388 5 1156 1 1 1 1 1 
5389 5 909 1 0 1 1 0 
5390 5 1094 1 1 1 0 1 
5391 5 813 1 0 1 1 0 
5392 5 1026 1 1 1 1 0 
5393 5 160 0 0 0 1 1 
5394 5 906 0 0 1 1 1 
5395 5 1099 0 0 1 1 1 
5396 5 726 0 1 0 0 1 
5397 5 1005 1 1 1 1 1 
5398 5 618 1 1 1 1 1 
5399 5 740 1 1 1 0 1 
5400 5 950 1 0 0 0 1 
5401 5 534 1 1 0 1 0 
5402 5 1177 1 0 0 1 1 
5403 5 868 1 1 1 1 0 
5404 5 937 1 1 1 0 0 
5405 5 1143 1 0 1 1 1 
5406 5 440 1 0 0 0 0 
5407 5 950 1 0 0 1 1 
5408 5 867 1 1 0 0 1 
5409 5 443 1 0 0 0 0 
5410 5 1129 1 1 1 1 1 
5411 5 1559 1 1 1 1 1 
5412 5 1076 1 1 1 1 1 
5413 5 411 1 0 1 0 0 
5414 5 860 1 0 1 1 0 
5415 5 1047 1 1 1 1 1 
5416 5 859 1 1 0 1 1 
5417 5 1353 1 1 1 1 0 
5418 5 911 1 0 0 0 1 
5419 5 1153 1 1 1 0 1 
5420 5 512 1 0 0 1 0 
5421 5 1550 1 0 1 1 1 
5422 5 491 0 1 1 0 0 
5423 5 725 1 0 0 0 1 
5424 5 1100 1 1 1 0 0 
5425 5 1256 1 0 1 1 1 
5426 5 1024 1 1 1 1 1 
5427 5 652 0 0 0 1 1 
5428 5 562 1 1 1 1 1 
5429 5 1018 1 0 1 0 1 
5430 5 1091 0 1 0 1 1 
5431 5 902 0 1 0 1 1 
5432 5 1135 1 1 1 1 0 
5433 5 1017 1 1 1 1 0 
5434 5 689 1 1 1 1 0 
5435 5 480 0 0 0 1 1 
5436 5 788 1 1 1 1 1 
5437 5 1223 1 0 1 1 1 
5438 5 704 1 1 0 1 1 
5439 5 804 0 1 1 0 0 
5440 5 1007 1 1 0 1 1 
5441 5 850 1 0 1 0 1 
5442 5 983 0 1 1 1 0 
5443 5 1329 1 1 1 0 0 
5444 5 875 0 1 1 1 1 
5445 5 765 1 1 0 1 1 
5446 5 1272 1 1 1 1 1 
5447 5 1032 1 0 1 1 0 
5448 5 818 0 1 1 0 0 
5449 5 1272 1 1 0 1 1 
5450 5 1589 1 1 1 1 1 
5451 5 999 0 1 1 1 0 
5452 5 1156 0 1 1 1 1 
5453 5 952 1 1 1 1 1 
5454 5 591 0 1 0 1 1 
5455 5 844 0 1 1 0 0 
5456 5 1141 0 1 0 1 1 
5457 5 820 0 1 1 1 0 
5458 5 1225 1 1 1 1 1 
5459 5 1620 1 1 1 1 1 
5460 5 1365 1 0 1 1 1 
5461 5 1302 1 0 1 1 1 
5462 5 1098 1 0 1 1 1 
5463 5 1267 1 1 0 1 1 
5464 5 923 0 1 0 0 1 
5465 5 332 1 0 0 0 0 
5466 5 1130 1 1 1 1 0 
5467 5 326 0 0 0 0 1 
5468 5 482 0 0 1 0 0 
5469 5 1162 1 1 1 1 1 
5470 5 1024 1 1 1 1 0 
5471 5 921 1 0 0 0 1 
5472 5 1239 1 1 0 1 0 
5473 5 435 0 1 0 0 0 
5474 5 1086 0 1 1 1 1 
5475 5 1369 1 1 1 1 1 
5476 5 560 1 0 1 0 0 
5477 5 1211 1 0 1 1 1 
5478 5 1193 1 1 1 1 0 
5479 5 449 0 1 0 0 0 
5480 5 1016 0 1 1 1 1 
5481 5 494 0 0 1 1 0 
5482 5 1340 1 1 1 1 0 
5483 5 440 0 1 0 0 1 
5484 5 911 1 1 1 1 1 
5485 5 1010 1 1 1 1 0 
5486 5 854 1 0 1 1 1 
5487 5 1492 1 1 1 1 1 
5488 5 624 1 1 0 0 0 
5489 5 465 0 1 1 0 0 
5490 5 1684 1 1 1 1 1 
5491 5 1024 1 1 1 1 1 
5492 5 826 1 1 0 0 0 
5493 5 1851 1 1 1 1 1 
5494 5 894 1 1 0 1 0 
5495 5 1257 1 0 1 1 1 
5496 5 1338 0 1 1 1 1 
5497 5 1453 0 1 1 1 1 
5498 5 951 1 1 1 0 1 
5499 5 803 1 1 1 1 1 
5500 5 388 1 1 0 0 0 
